,unique_id_l,Match_Weight_List_Agg,Match_Probability_List_Agg,Full Address list_agg,Account_Number_List_Agg,Account_Name_List_Agg,Premises_Activity_List_Agg,Local_Authority_List_Agg,unique_id_r_List_Agg,unique_id_r,unique_id_r_1,unique_id_r_2,unique_id_r_3,unique_id_r_4,unique_id_r_5,Custom
366,618661862396MeccaBingoLimitedBingoDundeeCityCouncilMeccaBingoClubs106/110NethergateDUNDEEDD14EHDD1,MW: 23.85110051395393,MP: 0.9999999339149402,"RANK LEISURE LIMITED, 106-110 NETHERGATE, DUNDEE, DD1 4EH",AN: 7701,Rank Leisure Limited,Adult Gaming Centre,Dundee City Council,716971697701RankLeisureLimitedAdultGamingCentreDundeeCityCouncilRankLeisureLimited106/110NethergateDUNDEEDD14EHDD1,716971697701RankLeisureLimitedAdultGamingCentreDundeeCityCouncilRankLeisureLimited106/110NethergateDUNDEEDD14EHDD1,,,,,,
367,"619261922396MeccaBingoLimitedAdultGamingCentreOldhamMetropolitanBoroughCouncilMeccaBingoClubsKingSquare,24-28KingStreetOLDHAMOL81DROL8",MW: 31.80578393073608,MP: 0.999999999733618,"MECCA BINGO CLUBS, KING SQUARE 24-28 KING STREET, OLDHAM, OL8 1DR",AN: 2396,Mecca Bingo Limited,Bingo,Oldham Metropolitan Borough Council,"619361932396MeccaBingoLimitedBingoOldhamMetropolitanBoroughCouncilMeccaBingoClubsKingSquare,24-28KingStreetOLDHAMOL81DROL8","619361932396MeccaBingoLimitedBingoOldhamMetropolitanBoroughCouncilMeccaBingoClubsKingSquare,24-28KingStreetOLDHAMOL81DROL8",,,,,,
368,619661962396MeccaBingoLimitedBingoBoltonMetropolitanBoroughCouncilMeccaBingoClubsOrmrodStreetBOLTONBL35DJBL3,MW: 23.85110051395393,MP: 0.9999999339149402,"RANK LEISURE LIMITED, ORMROD STREET, BOLTON, BL3 5DJ",AN: 7701,Rank Leisure Limited,Adult Gaming Centre,Bolton Metropolitan Borough Council,714271427701RankLeisureLimitedAdultGamingCentreBoltonMetropolitanBoroughCouncilRankLeisureLimitedOrmrodStreetBOLTONBL35DJBL3,714271427701RankLeisureLimitedAdultGamingCentreBoltonMetropolitanBoroughCouncilRankLeisureLimitedOrmrodStreetBOLTONBL35DJBL3,,,,,,
369,"619761972396MeccaBingoLimitedBingoLutonBoroughCouncilMeccaBingo,MeccaBingoHallSkimpotRoadLUTONLU40JBLU4",MW: 23.85110051395393,MP: 0.9999999339149402,"RANK LEISURE LIMITED, SKIMPOT ROAD, LUTON, LU4 0JB",AN: 7701,Rank Leisure Limited,Adult Gaming Centre,Luton Borough Council,714971497701RankLeisureLimitedAdultGamingCentreLutonBoroughCouncilRankLeisureLimitedSkimpotRoadLUTONLU40JBLU4,714971497701RankLeisureLimitedAdultGamingCentreLutonBoroughCouncilRankLeisureLimitedSkimpotRoadLUTONLU40JBLU4,,,,,,
370,622262223266MerkurSlotsUKLimitedBingoLondonBoroughofRedbridgeMerkurSlots70-72CranbrookRoadILFORDIG14NHIG1,MW: 21.96669784310152,MP: 0.9999997560139828,"MERKUR SLOTS, 82 CRANBROOK ROAD, ILFORD, IG1 4NH",AN: 3266,Merkur Slots UK Limited,Bingo,London Borough of Redbridge,623462343266MerkurSlotsUKLimitedBingoLondonBoroughofRedbridgeMerkurSlots82CranbrookRoadILFORDIG14NHIG1,623462343266MerkurSlotsUKLimitedBingoLondonBoroughofRedbridgeMerkurSlots82CranbrookRoadILFORDIG14NHIG1,,,,,,
371,624062403266MerkurSlotsUKLimitedAdultGamingCentreBlackpoolBoroughCouncilMerkurSlots40AbingdonStreetBLACKPOOLFY11DAFY1,MW: 22.234334165589555,MP: 0.999999797325834,"WARWICKS AMUSEMENTS, 42 ABINGDON STREET, BLACKPOOL, FY1 1DA",AN: 2533,John Warwick Tunnicliffe Jnr,Adult Gaming Centre,Blackpool Borough Council,766876682533JohnWarwickTunnicliffeJnrAdultGamingCentreBlackpoolBoroughCouncilWarwicksAmusements42AbingdonStreetBLACKPOOLFY11DAFY1,766876682533JohnWarwickTunnicliffeJnrAdultGamingCentreBlackpoolBoroughCouncilWarwicksAmusements42AbingdonStreetBLACKPOOLFY11DAFY1,,,,,,
372,626062603393EurodutyLimitedFamilyEntertainmentCentreSomersetWestandTauntonCouncilMerlinsMagicCityWarrenRoadMINEHEADTA245BGTA24,MW: 23.85110051395393,MP: 0.9999999339149402,"THE ARKADE EXTRA, WARREN ROAD, MINEHEAD, TA24 5BG",AN: 2508,Tacara Limited,Adult Gaming Centre,Somerset West and Taunton Council,756375632508TacaraLimitedAdultGamingCentreSomersetWestandTauntonCouncilTheArkadeExtraWarrenRoadMINEHEADTA245BGTA24,756375632508TacaraLimitedAdultGamingCentreSomersetWestandTauntonCouncilTheArkadeExtraWarrenRoadMINEHEADTA245BGTA24,,,,,,
373,"626462643760MonicoLeisureLimitedAdultGamingCentreCastlePointBoroughCouncilMonicoAmusementsFantasyIsland,FurtherwickRoad,CanveyIslandCANVEYISLANDSS87DNSS8",MW: 31.80578393073608 / MW: 21.96669784310152,MP: 0.999999999733618 / MP: 0.9999997560139828,"MONICO AMUSEMENTS, FANTASY ISLAND FURTHERWICK ROAD CANVEY ISLAND, CANVEY ISLAND, SS8 7DN / MONICO AMUSEMENTS, BAR MONICO 1-3 EASTERN ESPLANADE, CANVEY ISLAND, SS8 7DN",AN: 3760 / AN: 3760,Monico Leisure Limited / Monico Leisure Limited,Family Entertainment Centre / Adult Gaming Centre,Castle Point Borough Council / Castle Point Borough Council,"626562653760MonicoLeisureLimitedFamilyEntertainmentCentreCastlePointBoroughCouncilMonicoAmusementsFantasyIsland,FurtherwickRoad,CanveyIslandCANVEYISLANDSS87DNSS8 / 626662663760MonicoLeisureLimitedAdultGamingCentreCastlePointBoroughCouncilMonicoAmusementsBarMonico,1-3,EasternEsplanadeCANVEYISLANDSS87DNSS8","626562653760MonicoLeisureLimitedFamilyEntertainmentCentreCastlePointBoroughCouncilMonicoAmusementsFantasyIsland,FurtherwickRoad,CanveyIslandCANVEYISLANDSS87DNSS8","626662663760MonicoLeisureLimitedAdultGamingCentreCastlePointBoroughCouncilMonicoAmusementsBarMonico,1-3,EasternEsplanadeCANVEYISLANDSS87DNSS8",,,,,merge and remove
374,626762672969StarAmusementsLimitedAdultGamingCentreSouthend-on-SeaBoroughCouncilMonteCarlo29-33MarineParadeSOUTHEND-ON-SEASS12EJSS1,MW: 28.79255300126185,MP: 0.9999999978493096,"MONTE CARLO, 29-33 MARINE PARADE, SOUTHEND-ON-SEA, SS1 2EJ",AN: 2969,Star Amusements Limited,Betting Shop,Southend-on-Sea Borough Council,626862682969StarAmusementsLimitedBettingShopSouthend-on-SeaBoroughCouncilMonteCarlo29-33MarineParadeSOUTHEND-ON-SEASS12EJSS1,626862682969StarAmusementsLimitedBettingShopSouthend-on-SeaBoroughCouncilMonteCarlo29-33MarineParadeSOUTHEND-ON-SEASS12EJSS1,,,,,,
375,"627062702505MotoHospitalityLimitedAdultGamingCentreGatesheadMetropolitanBoroughCouncilMotoHospitalityLimitedFullHouse,WashingtonWest/NorthboundServiceArea,A1,PortabelloBIRTLEYDH32SJDH3",MW: 27.638389221646683,MP: 0.9999999952135248,"MOTO HOSPITALITY LIMITED, FULL HOUSE WASHINGTON WEST - SOUTHBOUND SERVICE AREA A1 PORTABELLO, BIRTLEY, DH3 2SJ",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Gateshead Metropolitan Borough Council,"632663262505MotoHospitalityLimitedAdultGamingCentreGatesheadMetropolitanBoroughCouncilMotoHospitalityLimitedFullHouse,WashingtonWest/SouthboundServiceArea,A1,PortabelloBIRTLEYDH32SJDH3","632663262505MotoHospitalityLimitedAdultGamingCentreGatesheadMetropolitanBoroughCouncilMotoHospitalityLimitedFullHouse,WashingtonWest/SouthboundServiceArea,A1,PortabelloBIRTLEYDH32SJDH3",,,,,,
376,"627262722505MotoHospitalityLimitedAdultGamingCentreSouthStaffordshireCouncilMotoHospitalityLimitedHiltonParkSouth,Junction10A/11,M6,EssingtonWOLVERHAMPTONWV112ATWV11",MW: 21.96669784310152 / MW: 21.96669784310152 / MW: 21.96669784310152,MP: 0.9999997560139828 / MP: 0.9999997560139828 / MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, FULL HOUSE HILTON PARK  NORTH MOTORWAY SERVICES AREA JUNCTION 10A-11 M6 ESSINGTON, WOLVERHAMPTON, WV11 2AT / MOTO HOSPITALITY LIMITED, MOTO HILTON PARK SOUTH MOTORWAY SERVICES AREA MOTORWAY SERVICES AREA M6 ESSINGTON, WOLVERHAMPTON, WV11 2AT / MOTO HOSPITALITY LIMITED, MOTO HILTON PARK NORTH MOTORWAY SERVICES AREA MOTORWAY SERVICES AREA M6 ESSINGTON, WOLVERHAMPTON, WV11 2AT",AN: 2505 / AN: 2505 / AN: 2505,Moto Hospitality Limited / Moto Hospitality Limited / Moto Hospitality Limited,Adult Gaming Centre / Adult Gaming Centre / Adult Gaming Centre,South Staffordshire Council / South Staffordshire Council / South Staffordshire Council,"630963092505MotoHospitalityLimitedAdultGamingCentreSouthStaffordshireCouncilMotoHospitalityLimitedFullHouse,HiltonParkNorthMotorwayServicesArea,Junction10A/11M6,EssingtonWOLVERHAMPTONWV112ATWV11 / 631163112505MotoHospitalityLimitedAdultGamingCentreSouthStaffordshireCouncilMotoHospitalityLimitedMoto,HiltonParkSouthMotorwayServicesArea,MotorwayServicesAreaM6,EssingtonWOLVERHAMPTONWV112ATWV11 / 628462842505MotoHospitalityLimitedAdultGamingCentreSouthStaffordshireCouncilMotoHospitalityLimitedMoto,HiltonParkNorthMotorwayServicesArea,MotorwayServicesAreaM6,EssingtonWOLVERHAMPTONWV112ATWV11","630963092505MotoHospitalityLimitedAdultGamingCentreSouthStaffordshireCouncilMotoHospitalityLimitedFullHouse,HiltonParkNorthMotorwayServicesArea,Junction10A/11M6,EssingtonWOLVERHAMPTONWV112ATWV11","631163112505MotoHospitalityLimitedAdultGamingCentreSouthStaffordshireCouncilMotoHospitalityLimitedMoto,HiltonParkSouthMotorwayServicesArea,MotorwayServicesAreaM6,EssingtonWOLVERHAMPTONWV112ATWV11","628462842505MotoHospitalityLimitedAdultGamingCentreSouthStaffordshireCouncilMotoHospitalityLimitedMoto,HiltonParkNorthMotorwayServicesArea,MotorwayServicesAreaM6,EssingtonWOLVERHAMPTONWV112ATWV11",,,,merge and remove
377,"627362732505MotoHospitalityLimitedAdultGamingCentreWyreBoroughCouncilMotoHospitalityLimitedLancasterServices32/33(M6),WhiteCarrLaneLANCASTERLA29DULA2",MW: 21.96669784310152 / MW: 21.96669784310152,MP: 0.9999997560139828 / MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, LUCKY COIN M6 SOUTHBOUND SERVICES M6 BAY HORSE FORTON, LANCASTER, LA2 9DU / MOTO HOSPITALITY LIMITED, LUCKY COIN M6 NORTHBOUND SERVICES M6 BAY HORSE FORTON, LANCASTER, LA2 9DU",AN: 2505 / AN: 2505,Moto Hospitality Limited / Moto Hospitality Limited,Adult Gaming Centre / Adult Gaming Centre,Wyre Borough Council / Wyre Borough Council,"629262922505MotoHospitalityLimitedAdultGamingCentreWyreBoroughCouncilMotoHospitalityLimitedLuckyCoin,M6SouthboundServices,M6,BayHorse,FortonLANCASTERLA29DULA2 / 631363132505MotoHospitalityLimitedAdultGamingCentreWyreBoroughCouncilMotoHospitalityLimitedLuckyCoin,M6NorthboundServices,M6,BayHorse,FortonLANCASTERLA29DULA2","629262922505MotoHospitalityLimitedAdultGamingCentreWyreBoroughCouncilMotoHospitalityLimitedLuckyCoin,M6SouthboundServices,M6,BayHorse,FortonLANCASTERLA29DULA2","631363132505MotoHospitalityLimitedAdultGamingCentreWyreBoroughCouncilMotoHospitalityLimitedLuckyCoin,M6NorthboundServices,M6,BayHorse,FortonLANCASTERLA29DULA2",,,,,merge and remove
378,"627462742505MotoHospitalityLimitedAdultGamingCentreRochdaleMetropolitanBoroughCouncilMotoHospitalityLimitedJunction18/19(M62),BirchHEYWOODOL102HQOL10",MW: 21.96669784310152 / MW: 21.96669784310152,MP: 0.9999997560139828 / MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, LUCKY COIN BIRCH SERVICES EAST BOUND, HEYWOOD, OL10 2HQ / MOTO HOSPITALITY LIMITED, FULL HOUSE MOTO BIRCH EAST BOUND, HEYWOOD, OL10 2HQ",AN: 2505 / AN: 2505,Moto Hospitality Limited / Moto Hospitality Limited,Adult Gaming Centre / Adult Gaming Centre,Rochdale Metropolitan Borough Council / Rochdale Metropolitan Borough Council,"628562852505MotoHospitalityLimitedAdultGamingCentreRochdaleMetropolitanBoroughCouncilMotoHospitalityLimitedLuckyCoin,BirchServicesEastBoundHEYWOODOL102HQOL10 / 628062802505MotoHospitalityLimitedAdultGamingCentreRochdaleMetropolitanBoroughCouncilMotoHospitalityLimitedFullHouse,MotoBirchEastBoundHEYWOODOL102HQOL10","628562852505MotoHospitalityLimitedAdultGamingCentreRochdaleMetropolitanBoroughCouncilMotoHospitalityLimitedLuckyCoin,BirchServicesEastBoundHEYWOODOL102HQOL10","628062802505MotoHospitalityLimitedAdultGamingCentreRochdaleMetropolitanBoroughCouncilMotoHospitalityLimitedFullHouse,MotoBirchEastBoundHEYWOODOL102HQOL10",,,,,merge and remove
379,"627662762505MotoHospitalityLimitedAdultGamingCentreMedwayCouncilMotoHospitalityLimitedFullHouse,Moto,SouthMedwayPavilion,FarthingCornerMotorwayServicesArea,M2,RainhamGILLINGHAMME88PQME8",MW: 21.96669784310152 / MW: 21.96669784310152,MP: 0.9999997560139828 / MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, LUCKY COIN MOTO MEDWAY NORTH FARTHING CORNER MOTORWAY SERVICES AREA M2 RAINHAM, GILLINGHAM, ME8 8PQ / MOTO HOSPITALITY LIMITED, FULL HOUSE MOTO MEDWAY EAST AND WEST FARTHING CORNER MOTORWAY SERVICES AREA M2 RAINHAM, GILLINGHAM, ME8 8PQ",AN: 2505 / AN: 2505,Moto Hospitality Limited / Moto Hospitality Limited,Adult Gaming Centre / Adult Gaming Centre,Medway Council / Medway Council,"629062902505MotoHospitalityLimitedAdultGamingCentreMedwayCouncilMotoHospitalityLimitedLuckyCoin,MotoMedwayNorth,FarthingCornerMotorwayServicesArea,M2,RainhamGILLINGHAMME88PQME8 / 633163312505MotoHospitalityLimitedAdultGamingCentreMedwayCouncilMotoHospitalityLimitedFullHouse,MotoMedwayEast&West,FarthingCornerMotorwayServicesArea,M2,RainhamGILLINGHAMME88PQME8","629062902505MotoHospitalityLimitedAdultGamingCentreMedwayCouncilMotoHospitalityLimitedLuckyCoin,MotoMedwayNorth,FarthingCornerMotorwayServicesArea,M2,RainhamGILLINGHAMME88PQME8","633163312505MotoHospitalityLimitedAdultGamingCentreMedwayCouncilMotoHospitalityLimitedFullHouse,MotoMedwayEast&West,FarthingCornerMotorwayServicesArea,M2,RainhamGILLINGHAMME88PQME8",,,,,merge and remove
380,"627762772505MotoHospitalityLimitedAdultGamingCentreDoverDistrictCouncilMotoHospitalityLimitedLuckyCoin,Dover1,East,EasternDocksDOVERCT161JACT16",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, LUCKY COIN DOVER 3 WEST EASTERN DOCKS, DOVER, CT16 1JA",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Dover District Council,"632763272505MotoHospitalityLimitedAdultGamingCentreDoverDistrictCouncilMotoHospitalityLimitedLuckyCoin,Dover3,West,EasternDocksDOVERCT161JACT16","632763272505MotoHospitalityLimitedAdultGamingCentreDoverDistrictCouncilMotoHospitalityLimitedLuckyCoin,Dover3,West,EasternDocksDOVERCT161JACT16",,,,,,
381,"627862782505MotoHospitalityLimitedAdultGamingCentreWakefieldMetropolitanDistrictCouncilMotoHospitalityLimitedFullHouse,FerrybridgeMotorwayServicesArea,GreatNorthRoadKNOTTINGLEYWF110AFWF11",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, LUCKY COIN FERRYBRIDGE MOTORWAY SERVICES AREA GREAT NORTH ROAD, KNOTTINGLEY, WF11 0AF",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Wakefield Metropolitan District Council,"628262822505MotoHospitalityLimitedAdultGamingCentreWakefieldMetropolitanDistrictCouncilMotoHospitalityLimitedLuckyCoin,FerrybridgeMotorwayServicesArea,GreatNorthRoadKNOTTINGLEYWF110AFWF11","628262822505MotoHospitalityLimitedAdultGamingCentreWakefieldMetropolitanDistrictCouncilMotoHospitalityLimitedLuckyCoin,FerrybridgeMotorwayServicesArea,GreatNorthRoadKNOTTINGLEYWF110AFWF11",,,,,,
382,"627962792505MotoHospitalityLimitedAdultGamingCentreNorthWarwickshireBoroughCouncilMotoHospitalityLimitedLuckyCoin,GreenLane,WilnecoteTAMWORTHB775PSB77",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, FULL HOUSE GREEN LANE WILNECOTE, TAMWORTH, B77 5PS",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,North Warwickshire Borough Council,"631563152505MotoHospitalityLimitedAdultGamingCentreNorthWarwickshireBoroughCouncilMotoHospitalityLimitedFullHouse,GreenLane,WilnecoteTAMWORTHB775PSB77","631563152505MotoHospitalityLimitedAdultGamingCentreNorthWarwickshireBoroughCouncilMotoHospitalityLimitedFullHouse,GreenLane,WilnecoteTAMWORTHB775PSB77",,,,,,
383,"628062802505MotoHospitalityLimitedAdultGamingCentreRochdaleMetropolitanBoroughCouncilMotoHospitalityLimitedFullHouse,MotoBirchEastBoundHEYWOODOL102HQOL10",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, LUCKY COIN BIRCH SERVICES EAST BOUND, HEYWOOD, OL10 2HQ",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Rochdale Metropolitan Borough Council,"628562852505MotoHospitalityLimitedAdultGamingCentreRochdaleMetropolitanBoroughCouncilMotoHospitalityLimitedLuckyCoin,BirchServicesEastBoundHEYWOODOL102HQOL10","628562852505MotoHospitalityLimitedAdultGamingCentreRochdaleMetropolitanBoroughCouncilMotoHospitalityLimitedLuckyCoin,BirchServicesEastBoundHEYWOODOL102HQOL10",,,,,,
384,"628362832505MotoHospitalityLimitedAdultGamingCentreBromsgroveDistrictCouncilMotoHospitalityLimitedJunction1Moto,FrankleyMotorwayServicesNorth,IlleyLaneBIRMINGHAMB324ARB32",MW: 27.638389221646683,MP: 0.9999999952135248,"MOTO HOSPITALITY LIMITED, JUNCTION 1 MOTO FRANKLEY MOTORWAY SERVICES SOUTH ILLEY LANE, BIRMINGHAM, B32 4AR",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Bromsgrove District Council,"632563252505MotoHospitalityLimitedAdultGamingCentreBromsgroveDistrictCouncilMotoHospitalityLimitedJunction1Moto,FrankleyMotorwayServicesSouth,IlleyLaneBIRMINGHAMB324ARB32","632563252505MotoHospitalityLimitedAdultGamingCentreBromsgroveDistrictCouncilMotoHospitalityLimitedJunction1Moto,FrankleyMotorwayServicesSouth,IlleyLaneBIRMINGHAMB324ARB32",,,,,,
385,"628462842505MotoHospitalityLimitedAdultGamingCentreSouthStaffordshireCouncilMotoHospitalityLimitedMoto,HiltonParkNorthMotorwayServicesArea,MotorwayServicesAreaM6,EssingtonWOLVERHAMPTONWV112ATWV11",MW: 27.638389221646683 / MW: 21.96669784310152,MP: 0.9999999952135248 / MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, MOTO HILTON PARK SOUTH MOTORWAY SERVICES AREA MOTORWAY SERVICES AREA M6 ESSINGTON, WOLVERHAMPTON, WV11 2AT / MOTO HOSPITALITY LIMITED, FULL HOUSE HILTON PARK  NORTH MOTORWAY SERVICES AREA JUNCTION 10A-11 M6 ESSINGTON, WOLVERHAMPTON, WV11 2AT",AN: 2505 / AN: 2505,Moto Hospitality Limited / Moto Hospitality Limited,Adult Gaming Centre / Adult Gaming Centre,South Staffordshire Council / South Staffordshire Council,"631163112505MotoHospitalityLimitedAdultGamingCentreSouthStaffordshireCouncilMotoHospitalityLimitedMoto,HiltonParkSouthMotorwayServicesArea,MotorwayServicesAreaM6,EssingtonWOLVERHAMPTONWV112ATWV11 / 630963092505MotoHospitalityLimitedAdultGamingCentreSouthStaffordshireCouncilMotoHospitalityLimitedFullHouse,HiltonParkNorthMotorwayServicesArea,Junction10A/11M6,EssingtonWOLVERHAMPTONWV112ATWV11","631163112505MotoHospitalityLimitedAdultGamingCentreSouthStaffordshireCouncilMotoHospitalityLimitedMoto,HiltonParkSouthMotorwayServicesArea,MotorwayServicesAreaM6,EssingtonWOLVERHAMPTONWV112ATWV11","630963092505MotoHospitalityLimitedAdultGamingCentreSouthStaffordshireCouncilMotoHospitalityLimitedFullHouse,HiltonParkNorthMotorwayServicesArea,Junction10A/11M6,EssingtonWOLVERHAMPTONWV112ATWV11",,,,,merge and remove
386,"628662862505MotoHospitalityLimitedAdultGamingCentreNorthWestLeicestershireDistrictCouncilMotoHospitalityLimitedLuckyCoin,MotoServices,Junction23AM1,CastleDoningtonDERBYDE742TNDE74",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, AREA 2 LUCKY COIN MOTO SERVICES JUNCTION 23A M 1. CASTLE DONINGTON, DERBY, DE74 2TN",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,North West Leicestershire District Council,"632163212505MotoHospitalityLimitedAdultGamingCentreNorthWestLeicestershireDistrictCouncilMotoHospitalityLimitedArea2,LuckyCoin,MotoServices,Junction23AM1.CastleDoningtonDERBYDE742TNDE74","632163212505MotoHospitalityLimitedAdultGamingCentreNorthWestLeicestershireDistrictCouncilMotoHospitalityLimitedArea2,LuckyCoin,MotoServices,Junction23AM1.CastleDoningtonDERBYDE742TNDE74",,,,,,
387,"628762872505MotoHospitalityLimitedAdultGamingCentreBroxtoweBoroughCouncilMotoHospitalityLimitedFullHouse,TrowellMotorwayServicesAreaNorth,M1,TrowellNOTTINGHAMNG93PLNG9",MW: 21.96669784310152 / MW: 21.96669784310152,MP: 0.9999997560139828 / MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, MOTO TROWELL MOTORWAY SERVICES AREA NORTH M1 TROWELL, NOTTINGHAM, NG9 3PL / MOTO HOSPITALITY LIMITED, MOTO TROWELL MOTORWAY SERVICES AREA SOUTH M1 TROWELL, NOTTINGHAM, NG9 3PL",AN: 2505 / AN: 2505,Moto Hospitality Limited / Moto Hospitality Limited,Adult Gaming Centre / Adult Gaming Centre,Broxtowe Borough Council / Broxtowe Borough Council,"632263222505MotoHospitalityLimitedAdultGamingCentreBroxtoweBoroughCouncilMotoHospitalityLimitedMoto,TrowellMotorwayServicesAreaNorth,M1,TrowellNOTTINGHAMNG93PLNG9 / 632363232505MotoHospitalityLimitedAdultGamingCentreBroxtoweBoroughCouncilMotoHospitalityLimitedMoto,TrowellMotorwayServicesAreaSouth,M1,TrowellNOTTINGHAMNG93PLNG9","632263222505MotoHospitalityLimitedAdultGamingCentreBroxtoweBoroughCouncilMotoHospitalityLimitedMoto,TrowellMotorwayServicesAreaNorth,M1,TrowellNOTTINGHAMNG93PLNG9","632363232505MotoHospitalityLimitedAdultGamingCentreBroxtoweBoroughCouncilMotoHospitalityLimitedMoto,TrowellMotorwayServicesAreaSouth,M1,TrowellNOTTINGHAMNG93PLNG9",,,,,merge and remove
388,"628962892505MotoHospitalityLimitedAdultGamingCentreWakefieldMetropolitanDistrictCouncilMotoHospitalityLimitedNorthboundWoolleyEdgeMotorwayServicesArea,BramleyLane,BrettonWAKEFIELDWF44LQWF4",MW: 21.96669784310152 / MW: 21.96669784310152,MP: 0.9999997560139828 / MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, LUCKY COIN SOUTHBOUND WOOLLEY EDGE MOTORWAY SERVICES AREA BRAMLEY LANE BRETTON, WAKEFIELD, WF4 4LQ / MOTO HOSPITALITY LIMITED, FULL HOUSE NORTHBOUND WOOLLEY EDGE MOTORWAY SERVICES AREA BRAMLEY LANE BRETTON, WAKEFIELD, WF4 4LQ",AN: 2505 / AN: 2505,Moto Hospitality Limited / Moto Hospitality Limited,Adult Gaming Centre / Adult Gaming Centre,Wakefield Metropolitan District Council / Wakefield Metropolitan District Council,"631063102505MotoHospitalityLimitedAdultGamingCentreWakefieldMetropolitanDistrictCouncilMotoHospitalityLimitedLuckyCoin,Southbound,WoolleyEdgeMotorwayServicesArea,BramleyLane,BrettonWAKEFIELDWF44LQWF4 / 631663162505MotoHospitalityLimitedAdultGamingCentreWakefieldMetropolitanDistrictCouncilMotoHospitalityLimitedFullHouse,Northbound,WoolleyEdgeMotorwayServicesArea,BramleyLane,BrettonWAKEFIELDWF44LQWF4","631063102505MotoHospitalityLimitedAdultGamingCentreWakefieldMetropolitanDistrictCouncilMotoHospitalityLimitedLuckyCoin,Southbound,WoolleyEdgeMotorwayServicesArea,BramleyLane,BrettonWAKEFIELDWF44LQWF4","631663162505MotoHospitalityLimitedAdultGamingCentreWakefieldMetropolitanDistrictCouncilMotoHospitalityLimitedFullHouse,Northbound,WoolleyEdgeMotorwayServicesArea,BramleyLane,BrettonWAKEFIELDWF44LQWF4",,,,,merge and remove
389,"629062902505MotoHospitalityLimitedAdultGamingCentreMedwayCouncilMotoHospitalityLimitedLuckyCoin,MotoMedwayNorth,FarthingCornerMotorwayServicesArea,M2,RainhamGILLINGHAMME88PQME8",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, FULL HOUSE MOTO MEDWAY EAST AND WEST FARTHING CORNER MOTORWAY SERVICES AREA M2 RAINHAM, GILLINGHAM, ME8 8PQ",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Medway Council,"633163312505MotoHospitalityLimitedAdultGamingCentreMedwayCouncilMotoHospitalityLimitedFullHouse,MotoMedwayEast&West,FarthingCornerMotorwayServicesArea,M2,RainhamGILLINGHAMME88PQME8","633163312505MotoHospitalityLimitedAdultGamingCentreMedwayCouncilMotoHospitalityLimitedFullHouse,MotoMedwayEast&West,FarthingCornerMotorwayServicesArea,M2,RainhamGILLINGHAMME88PQME8",,,,,,
390,"629162912505MotoHospitalityLimitedAdultGamingCentreHarrogateBoroughCouncilMotoHospitalityLimitedLuckyCoin,MotoWetherbyMotorwayServiceArea,A1(M)Junction46KirkDeightonWETHERBYLS225GTLS22",MW: 21.96669784310152,MP: 0.9999997560139828,"MOTO HOSPITALITY LIMITED, FULL HOUSE MOTO WETHERBY MOTORWAY SERVICE AREA A1(M) JUNCTION 46 KIRK DEIGHTON, WETHERBY, LS22 5GT",AN: 2505,Moto Hospitality Limited,Adult Gaming Centre,Harrogate Borough Council,"631963192505MotoHospitalityLimitedAdultGamingCentreHarrogateBoroughCouncilMotoHospitalityLimitedFullHouse,MotoWetherbyMotorwayServiceArea,A1(M)Junction46KirkDeightonWETHERBYLS225GTLS22","631963192505MotoHospitalityLimitedAdultGamingCentreHarrogateBoroughCouncilMotoHospitalityLimitedFullHouse,MotoWetherbyMotorwayServiceArea,A1(M)Junction46KirkDeightonWETHERBYLS225GTLS22",,,,,,
